;	V3 text file written for MicroBrightField products.
  ( -661.78 -2440.08     0.47     1.85)  ;  1, 1712
  ( -628.32 -2421.31     0.47     1.85)  ;  1, 1713
  ( -604.56 -2398.90     0.47     1.85)  ;  1, 1714
  ( -583.02 -2381.90     0.47     1.85)  ;  1, 1715
  ( -570.69 -2364.26     0.47     1.85)  ;  1, 1716
  ( -559.82 -2340.96     0.47     1.85)  ;  1, 1717
  ( -540.39 -2327.52     0.47     1.85)  ;  1, 1718
  ( -514.15 -2296.04     0.47     1.85)  ;  1, 1719
  ( -500.39 -2258.15     0.47     1.85)  ;  1, 1720
  ( -489.65 -2236.68     0.47     1.85)  ;  1, 1721
  ( -478.65 -2211.55     0.47     1.85)  ;  1, 1722
  ( -464.47 -2194.04     0.47     1.85)  ;  1, 1723
  ( -472.64 -2178.67     0.47     1.85)  ;  1, 1724
  ( -477.26 -2165.38     0.47     1.85)  ;  1, 1725
  ( -479.78 -2148.55     0.47     1.85)  ;  1, 1726
  ( -475.07 -2134.07     0.47     1.85)  ;  1, 1727
  ( -477.21 -2111.72     0.47     1.85)  ;  1, 1728
  ( -481.18 -2089.23     0.47     1.85)  ;  1, 1729
  ( -477.93 -2069.11     0.47     1.85)  ;  1, 1730
  ( -483.74 -2046.49     0.47     1.85)  ;  1, 1731
  ( -487.84 -2025.84     0.47     1.85)  ;  1, 1732
  ( -476.42 -2021.10     0.47     1.85)  ;  1, 1733
  ( -465.54 -1997.80     0.47     1.85)  ;  1, 1734
  ( -462.25 -2003.59     0.47     1.85)  ;  1, 1735
  ( -450.56 -1995.15     0.47     1.85)  ;  1, 1736
  ( -445.59 -1976.99     0.47     1.85)  ;  1, 1737
  ( -454.40 -1970.82     0.47     1.85)  ;  1, 1738
  ( -463.61 -1970.18     0.47     1.85)  ;  1, 1739
  ( -468.61 -1962.42     0.47     1.85)  ;  1, 1740
  ( -476.93 -1948.89     0.47     1.85)  ;  1, 1741
  ( -483.77 -1941.01     0.47     1.85)  ;  1, 1742
  ( -468.91 -1940.21     0.47     1.85)  ;  1, 1743
  ( -462.61 -1929.54     0.47     1.85)  ;  1, 1744
  ( -457.39 -1907.69     0.47     1.85)  ;  1, 1745
  ( -453.49 -1878.35     0.47     1.85)  ;  1, 1746
  ( -463.25 -1859.16     0.47     1.85)  ;  1, 1747
  ( -464.18 -1846.15     0.47     1.85)  ;  1, 1748
  ( -475.52 -1823.15     0.47     1.85)  ;  1, 1749
  ( -485.92 -1813.17     0.47     1.85)  ;  1, 1750
  ( -496.58 -1806.87     0.47     1.85)  ;  1, 1751
  ( -494.22 -1799.64     0.47     1.85)  ;  1, 1752
  ( -500.17 -1778.86     0.47     1.85)  ;  1, 1753
  ( -501.24 -1767.68     0.47     1.85)  ;  1, 1754
  ( -480.86 -1767.26     0.47     1.85)  ;  1, 1755
  ( -457.36 -1748.55     0.47     1.85)  ;  1, 1756
  ( -434.63 -1740.88     0.47     1.85)  ;  1, 1757
  ( -422.26 -1749.16     0.47     1.85)  ;  1, 1758
  ( -395.34 -1734.38     0.47     1.85)  ;  1, 1759
  ( -379.07 -1713.31     0.47     1.85)  ;  1, 1760
  ( -373.99 -1688.35     0.56     1.85)  ;  1, 1761
  ( -373.35 -1679.15     0.56     1.85)  ;  1, 1762
  ( -361.49 -1694.78     0.56     1.85)  ;  1, 1763
  ( -354.77 -1704.50     0.56     1.85)  ;  1, 1764
  ( -352.38 -1723.18     0.56     1.85)  ;  1, 1765
  ( -342.63 -1742.36     0.56     1.85)  ;  1, 1766
  ( -326.97 -1756.42     0.56     1.85)  ;  1, 1767
  ( -294.48 -1767.94     0.56     1.85)  ;  1, 1768
  ( -276.47 -1774.75     0.56     1.85)  ;  1, 1769
  ( -262.12 -1781.30     0.56     1.85)  ;  1, 1770
  ( -243.86 -1784.44     0.56     1.85)  ;  1, 1771
  ( -235.84 -1775.75     0.56     1.85)  ;  1, 1772
  ( -217.83 -1782.56     0.47     1.85)  ;  1, 1773
  ( -196.00 -1787.78     0.56     1.85)  ;  1, 1774
  ( -154.99 -1783.24     0.47     1.85)  ;  1, 1775
  ( -126.73 -1775.97     0.56     1.85)  ;  1, 1776
  (  -99.12 -1777.91     0.56     1.85)  ;  1, 1777
  (  -71.38 -1777.99     0.56     1.85)  ;  1, 1778
  (  -42.07 -1781.89     0.56     1.85)  ;  1, 1779
  (  -12.24 -1778.43     0.56     1.85)  ;  1, 1780
  (    9.98 -1778.13     0.56     1.85)  ;  1, 1781
  (   27.61 -1790.47     0.56     1.85)  ;  1, 1782
  (   52.48 -1805.16     0.56     1.85)  ;  1, 1783
  (   80.47 -1801.56     0.56     1.85)  ;  1, 1784
  (  101.36 -1793.77     0.56     1.85)  ;  1, 1785
  (  129.36 -1790.17     0.56     1.85)  ;  1, 1786
  (  151.06 -1797.25     0.56     1.85)  ;  1, 1787
  (  191.55 -1800.08     0.56     1.85)  ;  1, 1788
  (  217.32 -1801.88     0.56     1.85)  ;  1, 1789
  (  221.51 -1794.77     0.56     1.85)  ;  1, 1790
  (  232.56 -1795.55     0.56     1.85)  ;  1, 1791
  (  252.68 -1798.80     0.56     1.85)  ;  1, 1792
  (  276.31 -1778.25     0.56     1.85)  ;  1, 1793
  (  295.37 -1770.33     0.56     1.85)  ;  1, 1794
  (  319.28 -1772.00     0.56     1.85)  ;  1, 1795
  (  343.47 -1769.99     0.56     1.85)  ;  1, 1796
  (  366.84 -1753.12     0.56     1.85)  ;  1, 1797
  (  379.04 -1737.31     0.56     1.85)  ;  1, 1798
  (  389.40 -1721.39     0.56     1.85)  ;  1, 1799
  (  398.18 -1701.64     0.56     1.85)  ;  1, 1800
  (  411.58 -1695.18     0.56     1.85)  ;  1, 1801
  (  432.34 -1689.22     0.56     1.85)  ;  1, 1802
  (  453.36 -1679.60     0.56     1.85)  ;  1, 1803
  (  478.84 -1659.16     0.56     1.85)  ;  1, 1804
  (  509.45 -1644.65     0.56     1.85)  ;  1, 1805
  (  526.91 -1632.92     0.56     1.85)  ;  1, 1806
  (  531.10 -1625.81     0.56     1.85)  ;  1, 1807
  (  542.15 -1626.58     0.56     1.85)  ;  1, 1808
  (  563.94 -1605.90     0.56     1.85)  ;  1, 1809
  (  585.48 -1588.90     0.56     1.85)  ;  1, 1810
  (  602.25 -1560.46     0.56     1.85)  ;  1, 1811
  (  613.01 -1539.01     0.56     1.85)  ;  1, 1812
  (  623.75 -1517.56     0.56     1.85)  ;  1, 1813
  (  638.31 -1494.53     0.56     1.85)  ;  1, 1814
  (  650.13 -1484.25     0.56     1.85)  ;  1, 1815
  (  670.59 -1456.07     0.56     1.85)  ;  1, 1816
  (  670.75 -1480.14     0.56     1.85)  ;  1, 1817
  (  660.78 -1490.54     0.56     1.85)  ;  1, 1818
  (  648.96 -1500.82     0.56     1.85)  ;  1, 1819
  (  654.92 -1521.59     0.56     1.85)  ;  1, 1820
  (  669.25 -1528.14     0.56     1.85)  ;  1, 1821
  (  671.52 -1548.66     0.56     1.85)  ;  1, 1822
  (  683.62 -1560.61     0.56     1.85)  ;  1, 1823
  (  703.87 -1562.02     0.56     1.85)  ;  1, 1824
  (  715.96 -1548.06     0.56     1.85)  ;  1, 1825
  (  708.42 -1523.48     0.56     1.85)  ;  1, 1826
  (  720.49 -1509.52     0.56     1.85)  ;  1, 1827
  (  731.37 -1486.22     0.56     1.85)  ;  1, 1828
  (  735.56 -1479.11     0.56     1.85)  ;  1, 1829
  (  741.69 -1444.38     0.56     1.85)  ;  1, 1830
  (  745.21 -1420.57     0.56     1.85)  ;  1, 1831
  (  758.31 -1391.88     0.56     1.85)  ;  1, 1832
  (  775.26 -1387.51     0.56     1.85)  ;  1, 1833
  (  776.59 -1395.00     0.56     1.85)  ;  1, 1834
  (  771.88 -1409.48     0.56     1.85)  ;  1, 1835
  (  780.69 -1415.65     0.56     1.85)  ;  1, 1836
  (  784.24 -1417.75     0.56     1.85)  ;  1, 1837
  (  783.21 -1432.48     0.56     1.85)  ;  1, 1838
  (  798.71 -1422.46     0.56     1.85)  ;  1, 1839
  (  798.55 -1398.38     0.56     1.85)  ;  1, 1840
  (  803.00 -1387.59     0.56     1.85)  ;  1, 1841
  (  814.43 -1382.85     0.56     1.85)  ;  1, 1842
  (  830.06 -1370.98     0.56     1.85)  ;  1, 1843
  (  844.46 -1359.78     0.66     1.85)  ;  1, 1844
  (  841.98 -1368.86     0.66     1.85)  ;  1, 1845
  (  862.10 -1372.11     0.66     1.85)  ;  1, 1846
  (  883.25 -1360.64     0.66     1.85)  ;  1, 1847
  (  892.45 -1361.28     0.66     1.85)  ;  1, 1848
  (  906.40 -1373.36     0.66     1.85)  ;  1, 1849
  (  921.51 -1368.88     0.66     1.85)  ;  1, 1850
  (  933.97 -1349.38     0.66     1.85)  ;  1, 1851
  (  961.02 -1332.77     0.66     1.85)  ;  1, 1852
  (  984.40 -1315.89     0.66     1.85)  ;  1, 1853
  (  982.00 -1297.22     0.66     1.85)  ;  1, 1854
  (  986.97 -1279.07     0.66     1.85)  ;  1, 1855
  (  996.01 -1255.64     0.66     1.85)  ;  1, 1856
  (  993.74 -1235.13     0.66     1.85)  ;  1, 1857
  (  983.99 -1215.94     0.66     1.85)  ;  1, 1858
  (  972.82 -1217.00     0.66     1.85)  ;  1, 1859
  (  966.49 -1201.76     0.66     1.85)  ;  1, 1860
  (  970.81 -1192.81     0.66     1.85)  ;  1, 1861
  (  973.81 -1176.37     0.66     1.85)  ;  1, 1862
  (  973.64 -1152.29     0.66     1.85)  ;  1, 1863
  (  973.48 -1128.22     0.66     1.85)  ;  1, 1864
  (  977.12 -1102.58     0.66     1.85)  ;  1, 1865
  (  975.50 -1072.85     0.66     1.85)  ;  1, 1866
  (  973.33 -1024.58     0.66     1.85)  ;  1, 1867
  (  969.86  -994.74     0.66     1.85)  ;  1, 1868
  (  985.71  -953.29     0.66     1.85)  ;  1, 1869
  (  997.24  -920.78     0.66     1.85)  ;  1, 1870
  (  995.31  -868.83     0.66     1.85)  ;  1, 1871
  (  999.21  -839.49     0.66     1.85)  ;  1, 1872
  (  992.03  -783.47     0.66     1.85)  ;  1, 1873
  (  983.82  -742.19     0.66     1.85)  ;  1, 1874
  (  966.17  -703.94     0.66     1.85)  ;  1, 1875 Closure point
)  ;  End of contour

("VTA"
  (Color RGB (255, 198, 170))
  (Closed)
  (GUID "67AE88EAB0EA4D2E93EE6DC80DC6F288")
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( -778.81    17.02     0.00     1.85)  ;  2, 1
  ( -793.18    49.49     0.00     1.85)  ;  2, 2
  ( -803.36    89.06     0.00     1.85)  ;  2, 3
  ( -810.12   124.69     0.00     1.85)  ;  2, 4
  ( -805.57   163.24     0.00     1.85)  ;  2, 5
  ( -800.09   188.76     0.00     1.85)  ;  2, 6
  ( -780.65   202.21     0.00     1.85)  ;  2, 7
  ( -749.92   218.56     0.00     1.85)  ;  2, 8
  ( -709.59   239.80     0.00     1.85)  ;  2, 9
  ( -667.30   262.75     0.00     1.85)  ;  2, 10
  ( -634.21   286.34     0.00     1.85)  ;  2, 11
  ( -627.65   300.69     0.00     1.85)  ;  2, 12
  ( -631.76   321.33     0.00     1.85)  ;  2, 13
  ( -645.32   338.94     0.00     1.85)  ;  2, 14
  ( -670.19   353.63     0.00     1.85)  ;  2, 15
  ( -705.71   374.62     0.00     1.85)  ;  2, 16
  ( -732.42   389.44     0.00     1.85)  ;  2, 17
  ( -766.23   408.46     0.00     1.85)  ;  2, 18
  ( -794.52   427.09     0.00     1.85)  ;  2, 19
  ( -822.81   445.72     0.00     1.85)  ;  2, 20
  ( -854.78   464.62     0.00     1.85)  ;  2, 21
  ( -890.82   478.24     0.00     1.85)  ;  2, 22
  ( -945.39   491.31     0.00     1.85)  ;  2, 23
  ( -994.70   500.31     0.00     1.85)  ;  2, 24
  (-1034.81   508.66     0.00     1.85)  ;  2, 25
  (-1077.80   515.37     0.00     1.85)  ;  2, 26
  (-1123.43   524.11     0.00     1.85)  ;  2, 27
  (-1145.52   525.66     0.00     1.85)  ;  2, 28
  (-1162.60   519.45     0.00     1.85)  ;  2, 29
  (-1163.37   508.40     0.00     1.85)  ;  2, 30
  (-1159.13   489.60     0.00     1.85)  ;  2, 31
  (-1153.57   463.30     0.00     1.85)  ;  2, 32
  (-1142.36   438.46     0.00     1.85)  ;  2, 33
  (-1121.01   399.96     0.00     1.85)  ;  2, 34
  (-1098.08   357.64     0.00     1.85)  ;  2, 35
  (-1078.95   313.74     0.00     1.85)  ;  2, 36
  (-1071.81   283.63     0.00     1.85)  ;  2, 37
  (-1074.94   265.35     0.00     1.85)  ;  2, 38
  (-1084.79   256.78     0.00     1.85)  ;  2, 39
  (-1097.93   254.00     0.00     1.85)  ;  2, 40
  (-1117.92   259.10     0.00     1.85)  ;  2, 41
  (-1134.35   262.10     0.00     1.85)  ;  2, 42
  (-1141.84   260.77     0.00     1.85)  ;  2, 43
  (-1126.05   248.57     0.00     1.85)  ;  2, 44
  (-1110.65   230.83     0.00     1.85)  ;  2, 45
  (-1095.37   211.26     0.00     1.85)  ;  2, 46
  (-1078.77   184.19     0.00     1.85)  ;  2, 47
  (-1063.87   159.09     0.00     1.85)  ;  2, 48
  (-1044.49   118.88     0.00     1.85)  ;  2, 49
  (-1036.96    94.29     0.00     1.85)  ;  2, 50
  (-1033.63    62.60     0.00     1.85)  ;  2, 51
  (-1035.82    31.29     0.00     1.85)  ;  2, 52
  (-1044.21    17.08     0.00     1.85)  ;  2, 53
  (-1056.41     1.27     0.00     1.85)  ;  2, 54
  (-1065.06   -16.63     0.00     1.85)  ;  2, 55
  (-1067.94   -31.23     0.00     1.85)  ;  2, 56
  (-1059.76   -46.61     0.00     1.85)  ;  2, 57
  (-1047.78   -60.40     0.00     1.85)  ;  2, 58
  (-1028.69   -78.39     0.00     1.85)  ;  2, 59
  (-1002.50  -100.57     0.00     1.85)  ;  2, 60
  ( -981.83  -122.38     0.00     1.85)  ;  2, 61
  ( -952.47  -152.19     0.00     1.85)  ;  2, 62
  ( -930.22  -177.80     0.00     1.85)  ;  2, 63
  ( -912.98  -195.66     0.00     1.85)  ;  2, 64
  ( -904.03  -199.99     0.00     1.85)  ;  2, 65
  ( -894.83  -200.63     0.00     1.85)  ;  2, 66
  ( -888.79  -193.65     0.00     1.85)  ;  2, 67
  ( -880.27  -177.59     0.00     1.85)  ;  2, 68
  ( -871.88  -163.37     0.00     1.85)  ;  2, 69
  ( -858.22  -153.23     0.00     1.85)  ;  2, 70
  ( -843.37  -152.41     0.00     1.85)  ;  2, 71
  ( -827.32  -160.94     0.00     1.85)  ;  2, 72
  ( -803.91  -169.98     0.00     1.85)  ;  2, 73
  ( -778.52  -177.30     0.00     1.85)  ;  2, 74
  ( -751.05  -181.08     0.00     1.85)  ;  2, 75
  ( -738.16  -181.98     0.00     1.85)  ;  2, 76
  ( -726.86  -179.07     0.00     1.85)  ;  2, 77
  ( -717.40  -176.03     0.00     1.85)  ;  2, 78
  ( -717.01  -170.50     0.00     1.85)  ;  2, 79
  ( -725.32  -156.97     0.00     1.85)  ;  2, 80
  ( -731.52  -139.88     0.00     1.85)  ;  2, 81
  ( -733.91  -121.21     0.00     1.85)  ;  2, 82
  ( -732.75  -104.63     0.00     1.85)  ;  2, 83
  ( -725.94   -86.60     0.00     1.85)  ;  2, 84
  ( -715.32   -66.99     0.00     1.85)  ;  2, 85
  ( -704.96   -51.06     0.00     1.85)  ;  2, 86
  ( -700.25   -36.58     0.00     1.85)  ;  2, 87
  ( -708.55   -23.05     0.00     1.85)  ;  2, 88
  ( -721.18   -18.47     0.00     1.85)  ;  2, 89
  ( -733.93   -15.72     0.00     1.85)  ;  2, 90
  ( -752.08   -10.75     0.00     1.85)  ;  2, 91
  ( -764.32    -0.65     0.00     1.85)  ;  2, 92 Closure point
)  ;  End of contour

("SNc"
  (Color RGB (255, 119, 53))
  (Closed)
  (GUID "82D683E0740046BD9F7E45195FF4AA22")
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( -577.00    86.18     0.00     1.85)  ;  3, 1
  ( -552.46   119.63     0.00     1.85)  ;  3, 2
  ( -518.98   148.75     0.00     1.85)  ;  3, 3
  ( -483.54   179.58     0.00     1.85)  ;  3, 4
  ( -444.67   206.47     0.00     1.85)  ;  3, 5
  ( -408.02   227.96     0.00     1.85)  ;  3, 6
  ( -368.21   241.84     0.00     1.85)  ;  3, 7
  ( -325.36   246.24     0.00     1.85)  ;  3, 8
  ( -275.80   240.92     0.00     1.85)  ;  3, 9
  ( -230.30   230.34     0.00     1.85)  ;  3, 10
  ( -175.47   220.96     0.00     1.85)  ;  3, 11
  ( -129.20   221.42     0.00     1.85)  ;  3, 12
  (  -82.54   227.41     0.00     1.85)  ;  3, 13
  (  -41.02   239.31     0.00     1.85)  ;  3, 14
  (   -2.53   260.68     0.00     1.85)  ;  3, 15
  (   45.13   294.36     0.00     1.85)  ;  3, 16
  (   80.20   319.66     0.00     1.85)  ;  3, 17
  (  119.97   359.44     0.00     1.85)  ;  3, 18
  (  150.02   392.50     0.00     1.85)  ;  3, 19
  (  186.37   436.22     0.00     1.85)  ;  3, 20
  (  223.92   470.61     0.00     1.85)  ;  3, 21
  (  271.57   517.24     0.00     1.85)  ;  3, 22
  (  309.11   551.63     0.00     1.85)  ;  3, 23
  (  346.53   584.17     0.00     1.85)  ;  3, 24
  (  389.08   610.80     0.00     1.85)  ;  3, 25
  (  430.31   644.93     0.00     1.85)  ;  3, 26
  (  482.32   674.61     0.00     1.85)  ;  3, 27
  (  522.91   699.53     0.00     1.85)  ;  3, 28
  (  585.83   726.58     0.00     1.85)  ;  3, 29
  (  647.99   742.59     0.00     1.85)  ;  3, 30
  (  713.82   758.35     0.00     1.85)  ;  3, 31
  (  766.39   769.48     0.00     1.85)  ;  3, 32
  (  807.39   774.01     0.00     1.85)  ;  3, 33
  (  861.03   773.96     0.00     1.85)  ;  3, 34
  (  902.97   765.48     0.00     1.85)  ;  3, 35
  (  963.07   752.02     0.00     1.85)  ;  3, 36
  (  994.10   746.15     0.00     1.85)  ;  3, 37
  (  960.33   739.26     0.00     1.85)  ;  3, 38
  (  913.15   725.90     0.00     1.85)  ;  3, 39
  (  863.63   705.31     0.00     1.85)  ;  3, 40
  (  816.07   686.43     0.00     1.85)  ;  3, 41
  (  770.48   669.26     0.00     1.85)  ;  3, 42
  (  731.86   646.05     0.00     1.85)  ;  3, 43
  (  722.02   637.49     0.00     1.85)  ;  3, 44
  (  693.38   624.69     0.00     1.85)  ;  3, 45
  (  645.43   600.28     0.00     1.85)  ;  3, 46
  (  602.88   573.65     0.00     1.85)  ;  3, 47
  (  577.15   549.54     0.00     1.85)  ;  3, 48
  (  555.23   527.02     0.00     1.85)  ;  3, 49
  (  540.54   502.13     0.00     1.85)  ;  3, 50
  (  521.53   468.30     0.00     1.85)  ;  3, 51
  (  504.36   434.34     0.00     1.85)  ;  3, 52
  (  483.51   400.64     0.00     1.85)  ;  3, 53
  (  452.94   360.22     0.00     1.85)  ;  3, 54
  (  424.85   328.87     0.00     1.85)  ;  3, 55
  (  391.25   297.91     0.00     1.85)  ;  3, 56
  (  353.83   265.37     0.00     1.85)  ;  3, 57
  (  307.73   240.83     0.00     1.85)  ;  3, 58
  (  255.97   214.84     0.00     1.85)  ;  3, 59
  (  187.65   190.01     0.00     1.85)  ;  3, 60
  (  129.18   173.74     0.00     1.85)  ;  3, 61
  (   63.47   159.83     0.00     1.85)  ;  3, 62
  (  -11.18   150.25     0.00     1.85)  ;  3, 63
  (  -61.91   138.99     0.00     1.85)  ;  3, 64
  ( -110.79   127.61     0.00     1.85)  ;  3, 65
  ( -160.70   101.49     0.00     1.85)  ;  3, 66
  ( -231.51    67.58     0.00     1.85)  ;  3, 67
  ( -299.57    46.43     0.00     1.85)  ;  3, 68
  ( -385.52    33.93     0.00     1.85)  ;  3, 69
  ( -453.75    36.86     0.00     1.85)  ;  3, 70
  ( -525.53    41.87     0.00     1.85)  ;  3, 71
  ( -577.20    43.64     0.00     1.85)  ;  3, 72
  ( -595.22    50.45     0.00     1.85)  ;  3, 73
  ( -602.19    56.49     0.00     1.85)  ;  3, 74
  ( -595.90    67.15     0.00     1.85)  ;  3, 75
  ( -589.99    72.29     0.00     1.85)  ;  3, 76 Closure point
)  ;  End of contour

("SNr"
  (Color RGB (106, 35, 0))
  (Closed)
  (GUID "E371C8F405244BD39DE3AC53EC090A94")
  (MBFObjectType 5)
  (Resolution 1.846036)
  ( -661.79    -2.26     0.00     1.85)  ;  4, 1
  ( -679.90   -23.20     0.00     1.85)  ;  4, 2
  ( -701.56   -42.04     0.00     1.85)  ;  4, 3
  ( -714.28   -65.21     0.00     1.85)  ;  4, 4
  ( -726.99   -88.38     0.00     1.85)  ;  4, 5
  ( -736.16  -113.65     0.00     1.85)  ;  4, 6
  ( -735.86  -135.87     0.00     1.85)  ;  4, 7
  ( -726.36  -158.75     0.00     1.85)  ;  4, 8
  ( -705.69  -180.55     0.00     1.85)  ;  4, 9
  ( -689.77  -190.91     0.00     1.85)  ;  4, 10
  ( -663.20  -207.58     0.00     1.85)  ;  4, 11
  ( -632.29  -215.29     0.00     1.85)  ;  4, 12
  ( -599.81  -226.81     0.00     1.85)  ;  4, 13
  ( -552.34  -235.68     0.00     1.85)  ;  4, 14
  ( -521.31  -241.55     0.00     1.85)  ;  4, 15
  ( -477.39  -248.33     0.00     1.85)  ;  4, 16
  ( -435.45  -256.81     0.00     1.85)  ;  4, 17
  ( -396.92  -261.36     0.00     1.85)  ;  4, 18
  ( -343.81  -268.77     0.00     1.85)  ;  4, 19
  ( -308.96  -273.06     0.00     1.85)  ;  4, 20
  ( -261.11  -276.40     0.00     1.85)  ;  4, 21
  ( -211.42  -279.88     0.00     1.85)  ;  4, 22
  ( -161.98  -287.04     0.00     1.85)  ;  4, 23
  (  -91.91  -290.09     0.00     1.85)  ;  4, 24
  (  -30.78  -288.81     0.00     1.85)  ;  4, 25
  (   21.27  -285.05     0.00     1.85)  ;  4, 26
  (   73.32  -281.28     0.00     1.85)  ;  4, 27
  (  120.36  -269.77     0.00     1.85)  ;  4, 28
  (  163.98  -254.31     0.00     1.85)  ;  4, 29
  (  199.85  -243.87     0.00     1.85)  ;  4, 30
  (  241.63  -228.28     0.00     1.85)  ;  4, 31
  (  291.29  -205.85     0.00     1.85)  ;  4, 32
  (  337.39  -181.31     0.00     1.85)  ;  4, 33
  (  393.09  -151.90     0.00     1.85)  ;  4, 34
  (  433.93  -123.30     0.00     1.85)  ;  4, 35
  (  484.36   -89.81     0.00     1.85)  ;  4, 36
  (  519.67   -60.82     0.00     1.85)  ;  4, 37
  (  566.42   -27.08     0.00     1.85)  ;  4, 38
  (  605.55     3.49     0.00     1.85)  ;  4, 39
  (  648.75    39.33     0.00     1.85)  ;  4, 40
  (  700.21    87.55     0.00     1.85)  ;  4, 41
  (  755.61   139.19     0.00     1.85)  ;  4, 42
  (  795.76   184.50     0.00     1.85)  ;  4, 43
  (  826.08   221.24     0.00     1.85)  ;  4, 44
  (  859.13   270.75     0.00     1.85)  ;  4, 45
  (  882.34   311.68     0.00     1.85)  ;  4, 46
  (  906.06   359.99     0.00     1.85)  ;  4, 47
  (  921.39   394.08     0.00     1.85)  ;  4, 48
  (  929.36   428.68     0.00     1.85)  ;  4, 49
  (  931.29   456.31     0.00     1.85)  ;  4, 50
  (  927.96   488.00     0.00     1.85)  ;  4, 51
  (  911.49   516.91     0.00     1.85)  ;  4, 52
  (  888.72   535.15     0.00     1.85)  ;  4, 53
  (  858.59   553.92     0.00     1.85)  ;  4, 54
  (  834.92   559.27     0.00     1.85)  ;  4, 55
  (  803.63   561.46     0.00     1.85)  ;  4, 56
  (  768.66   563.91     0.00     1.85)  ;  4, 57
  (  737.76   571.62     0.00     1.85)  ;  4, 58
  (  716.70   587.90     0.00     1.85)  ;  4, 59
  (  712.47   606.70     0.00     1.85)  ;  4, 60
  (  717.43   624.85     0.00     1.85)  ;  4, 61
  (  723.73   635.52     0.00     1.85)  ;  4, 62
  (  731.61   642.37     0.00     1.85)  ;  4, 63
  (  710.72   634.58     0.00     1.85)  ;  4, 64
  (  683.79   619.81     0.00     1.85)  ;  4, 65
  (  660.67   606.62     0.00     1.85)  ;  4, 66
  (  628.10   590.39     0.00     1.85)  ;  4, 67
  (  600.78   570.09     0.00     1.85)  ;  4, 68
  (  573.60   551.64     0.00     1.85)  ;  4, 69
  (  555.23   527.02     0.00     1.85)  ;  4, 70
